website,item_title,price,image_url,product_url,date
bestprice,Pokemon TCG - 2024 World Championship Deck - Regidrago VSTAR,"26,70€",https://bbpcdn.pstatic.gr/bpimg46/d9b1Y/1UPCKa_SX250Y250/1755911310/pokemon-tcg-2024-world-championship-deck-regidrago-vstar.webp,"https://www.bestprice.gr/to/194279726/pokemon-tcg-2024-world-championship-deck-regidrago-vstar.html?seq=60&qo=pokemon+tcg&from=cat&ct=3WbkIP-emBvE-eXqzq,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: Scarlet & Violet Paradox Rift Stadium Box,"69,28€",https://bbpcdn.pstatic.gr/bpimg41/9SxND/1RwgLX_SX250Y250/1706969613/pokemon-tcg-scarlet-violet-paradox-rift-stadium-box.webp,"https://www.bestprice.gr/to/145986665/pokemon-tcg-scarlet-violet-paradox-rift-stadium-box.html?seq=60&qo=pokemon+tcg&from=cat&ct=mxH7t-26pvCd-bfPP5,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG : Pokeball Tin 2024 (1τμχ),"19,99€",https://bbpcdn.pstatic.gr/bpimg23/bCKHR/1TgEsA_SX250Y250/1732800092/pokemon-tcg-pokeball-tin-2024.webp,"https://www.bestprice.gr/to/171775703/pokemon-tcg-pokeball-tin-2024.html?seq=60&qo=pokemon+tcg&from=cat&ct=4Jx661-100bJL-dffsn,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG Mew Vmax League Battle Deck (POK851124),"44,99€",https://bbpcdn.pstatic.gr/bpimg53/7pbGR/1QjBmj_SX250Y250/1689174147/pokemon-tcg-mew-vmax-league-battle-deck.webp,"https://www.bestprice.gr/to/109437493/pokemon-tcg-mew-vmax-league-battle-deck.html?seq=60&qo=pokemon+tcg&from=cat&ct=16OfDs-2LQPBk-8qDid,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: V Battle Deck Zeraora (POK850851 Zeraora),"19,99€",https://bbpcdn.pstatic.gr/bpimg50/84Eee/1UhjFv_SX250Y250/1747734833/pokemon-tcg-v-battle-deck-zeraora.webp,"https://www.bestprice.gr/to/119318642/pokemon-tcg-v-battle-deck-zeraora.html?seq=60&qo=pokemon+tcg&from=cat&ct=5imwzK-1sKKPb-9co42,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG Scarlet & Violet 01 Battle Stadium Box *English Version*,"84,90€",https://bbpcdn.pstatic.gr/bpimg1/8iRRD/1QLMXd_SX250Y250/1695891903/pokemon-tcg-scarlet-violet-01-battle-stadium-box-english-version.webp,"https://www.bestprice.gr/to/122707649/pokemon-tcg-scarlet-violet-01-battle-stadium-box-english-version.html?seq=60&qo=pokemon+tcg&from=cat&ct=wLkQo-2ePmXw-9s5rt,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG Scarlet & Violet Paldea Evolved - Premium Checklane Arboliva,"6,50€",https://bbpcdn.pstatic.gr/bpimg39/bn6zt/1T2oIS_SX250Y250/1729403006/pokemon-tcg-scarlet-violet-paldea-evolved-premium-checklane-arboliva.webp,"https://www.bestprice.gr/to/168046503/pokemon-tcg-scarlet-violet-paldea-evolved-premium-checklane-arboliva.html?seq=60&qo=pokemon+tcg&from=cat&ct=5tov9K-1HykUc-cVXz3,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - 2024 Premier Ball Tin - POK858840,"17,99€",https://bbpcdn.pstatic.gr/bpimg15/c9i5p/1TPLGO_SX250Y250/1741169362/pokemon-tcg-2024-premier-ball-tin-pok858840.webp,"https://www.bestprice.gr/to/179530511/pokemon-tcg-2024-premier-ball-tin-pok858840.html?seq=60&qo=pokemon+tcg&from=cat&ct=33FX2M-4O95hC-dP9zb,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Hop's Zacian EX Box,"29,99€",https://bbpcdn.pstatic.gr/bpimg28/cyFKA/1UfVRY_SX250Y250/1747405022/pokemon-tcg-hops-zacian-ex-box.webp,"https://www.bestprice.gr/to/185579676/pokemon-tcg-hops-zacian-ex-box.html?seq=60&qo=pokemon+tcg&from=cat&ct=4ztj38-P0j97-ej9SA,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: Cynthia's Garchomp ex Premium Collection POK109247,"55,06€",https://bbpcdn.pstatic.gr/bpimg39/d1orR/1UEXxU_SX250Y250/1753369666/pokemon-tcg-cynthias-garchomp-ex-premium-collection-pok109247.webp,"https://www.bestprice.gr/to/192424679/pokemon-tcg-cynthias-garchomp-ex-premium-collection-pok109247.html?seq=60&qo=pokemon+tcg&from=cat&ct=1pHnD0-3dabAC-eOPhX,gcpEtUF63Ib",23/08/2025
